shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
13394,46.2111368593953,6.112626518736923,17,0
13394,46.21011459805968,6.117252751977495,18,0
13394,46.2135967218507,6.119044872045793,19,0
13394,46.21658572618942,6.119353437498021,20,0
13394,46.21829370526443,6.121328277307326,21,0
13394,46.2195412182106,6.122994699224114,22,0
13394,46.21818706275143,6.125764840755544,23,0
13394,46.22058041156449,6.129710163788966,24,0
13394,46.22312924229003,6.128362303850715,25,0
13394,46.22431444138761,6.126996140726596,26,0
13394,46.22594815758823,6.123848828977204,27,0
13394,46.22834778655042,6.123434501306719,28,0
13394,46.23069479200267,6.126869698965437,29,0
13394,46.23135682959043,6.132264883866722,30,0
13394,46.2304066894156,6.134955954183308,31,0
13394,46.22661435623375,6.13683250151979,32,0
13394,46.22268679602428,6.13971783880786,33,0
13394,46.22340479191156,6.144750151631552,34,0
13394,46.22318949612346,6.14862827548157,35,0
14168,46.18325598236852,6.135061881839958,1,0
14168,46.17864143457905,6.128611639913836,2,0
14168,46.17425149033171,6.12874141882001,3,0
14168,46.1732727754382,6.123191429912184,4,0
14168,46.17637902359628,6.122328250744411,5,0
14168,46.17953737188307,6.121479449700926,6,0
14168,46.18209533691682,6.120652752956755,7,0
14168,46.18664475295729,6.116359035163364,8,0
14168,46.18827804325107,6.114630775534786,9,0
14168,46.19078296146947,6.112331970440939,10,0
14168,46.19506831105069,6.1124663493991,11,0
14168,46.20621254956986,6.110079681708961,12,0
14168,46.21251982611981,6.104914924872135,13,0
14168,46.21398681153378,6.102799782554226,14,0
14168,46.21920298308249,6.095918668363273,15,0
14168,46.22203089759768,6.097444683010107,16,0
14168,46.22440299541402,6.099830883537389,17,0
14168,46.22633176791206,6.101446593117175,18,0
14168,46.22850369299647,6.104007635337402,19,0
14168,46.22930180341905,6.10648461908403,20,0
14168,46.23100393416612,6.109558672885142,21,0
14168,46.2330442765598,6.111910242296355,22,0
14168,46.23484363667949,6.116423368919583,23,0
14168,46.23832377645445,6.118713278790899,24,0
14168,46.24170822753819,6.121158563170789,25,0
13853,46.24110034392633,6.12235283101021,1,0
13853,46.23807097413084,6.118258070494171,2,0
13853,46.23592372363708,6.115968533219601,3,0
13853,46.2333457689769,6.112597914249393,4,0
13853,46.23117937110133,6.110505219295132,5,0
13853,46.22938679918814,6.106339490217125,6,0
13853,46.22861084520643,6.103955043212899,7,0
13853,46.22615778168282,6.101245650721435,8,0
13853,46.22444253946076,6.099638156423143,9,0
13853,46.22199772320391,6.097161934585863,10,0
13853,46.22001429737463,6.096109852280092,11,0
13853,46.21333729689811,6.103364014834476,12,0
13853,46.21193743865929,6.106031944451943,13,0
13853,46.20598935008582,6.109889748803782,14,0
13853,46.19455214525129,6.112134867640809,15,0
13853,46.19026350770248,6.112247291625201,16,0
13853,46.18855488330244,6.113488497221256,17,0
13853,46.18618707591169,6.116604188177254,18,0
13853,46.18166491704621,6.120770772611805,19,0
13853,46.17915751904462,6.121540150879633,20,0
13853,46.17633170948665,6.122274639241029,21,0
13853,46.17295993169596,6.123200089969889,22,0
13853,46.17388183999445,6.128971328248148,23,0
13853,46.17971787646608,6.129552803547208,24,0
13853,46.18325598236852,6.135061881839958,25,0
14632,46.22335526826555,6.147436576302439,1,0
14632,46.22035481633612,6.149683565867457,2,0
14632,46.21678585048786,6.150954283509607,3,0
14632,46.21351041957738,6.150426398503849,4,0
14632,46.21182055335117,6.149458177186087,5,0
14632,46.21029328506662,6.148390267572453,6,0
14632,46.20905612073045,6.147194490226451,7,0
14632,46.20993174991873,6.143019520472881,8,0
14632,46.20815878378775,6.143622656356614,9,0
14632,46.2070623826116,6.147343645767142,10,0
14632,46.2033886266516,6.150913057391293,11,0
14632,46.20285964993044,6.153432876479481,12,0
14632,46.2023535836241,6.155815878148349,13,0
14632,46.20077553034807,6.155226234868959,14,0
14632,46.19847252702794,6.157271766321879,15,0
14632,46.19670650758076,6.16341939099638,16,0
14632,46.19606703266609,6.166623570187571,17,0
14632,46.1940812824872,6.17188014701713,18,0
14632,46.19328087590873,6.17706670615148,19,0
14632,46.19192858553191,6.18198030774221,20,0
14632,46.19011183946708,6.186734926560444,21,0
14632,46.19052745812432,6.192485416220444,22,0
14632,46.18912903088673,6.200050654349733,23,0
14629,46.18912903088673,6.200050654349733,1,0
14629,46.19067428735705,6.192308060806589,2,0
14629,46.19021735830405,6.186415248002213,3,0
14629,46.19241279772476,6.181641899347238,4,0
14629,46.19339581831385,6.176608739243642,5,0
14629,46.19409996198867,6.172104839614708,6,0
14629,46.19618332458804,6.166690548655271,7,0
14629,46.19685664286097,6.163214276733035,8,0
14629,46.1983668374941,6.158317675674669,9,0
14629,46.20077553034807,6.155226234868959,10,0
14629,46.20255449569956,6.15543771820053,11,0
14629,46.20334263623531,6.151609131969144,12,0
14629,46.20760730176107,6.14663212810606,13,0
14629,46.21044519427678,6.143656186085432,14,0
14629,46.21055030507159,6.148378042730359,15,0
14629,46.21189760546512,6.149666062376113,16,0
14629,46.21353875223281,6.150622713604756,17,0
14629,46.2167256354974,6.151174818039332,18,0
14629,46.22056109483285,6.150020855770298,19,0
14629,46.22335526826555,6.147436576302439,20,0
16040,46.18892192703468,6.112222694700416,1,0
16040,46.19236427599066,6.11001977886001,2,0
16040,46.19506831105069,6.1124663493991,3,0
16040,46.20587104383815,6.111443947708124,4,0
16040,46.20403171324231,6.108509847184185,5,0
16040,46.2013842436971,6.104418347372899,6,0
16040,46.20284148794482,6.101230697259756,7,0
16040,46.20367225450046,6.097903724742349,8,0
16040,46.2007182692326,6.093727763755945,9,0
16040,46.20367225450046,6.097903724742349,10,0
16040,46.20908803101867,6.100019020720199,11,0
16040,46.21212763175315,6.105221397396817,12,0
16040,46.21642083891646,6.104700318745296,13,0
16040,46.22260797963345,6.097865795189163,15,0
16040,46.22440299541402,6.099830883537389,16,0
16040,46.22633176791206,6.101446593117175,17,0
16040,46.22850369299647,6.104007635337402,18,0
16040,46.22930180341905,6.10648461908403,19,0
16040,46.23100393416612,6.109558672885142,20,0
15702,46.2309493982267,6.110230708454232,1,0
15702,46.22938679918814,6.106339490217125,2,0
15702,46.22861084520643,6.103955043212899,3,0
15702,46.22615778168282,6.101245650721435,4,0
15702,46.22444253946076,6.099638156423143,5,0
15702,46.22153533798964,6.097995591310511,6,0
15702,46.21618545578492,6.104887294093005,8,0
15702,46.2117324321828,6.104701824541497,9,0
15702,46.20874015509131,6.098891783843323,10,0
15702,46.20367225450046,6.097903724742349,11,0
15702,46.2007182692326,6.093727763755945,12,0
15702,46.20367225450046,6.097903724742349,13,0
15702,46.20248928719812,6.101390203107262,14,0
15702,46.20103195211101,6.103161731830116,15,0
15702,46.20413816082845,6.109144766967345,16,0
15702,46.19455214525129,6.112134867640809,17,0
15702,46.19026350770248,6.112247291625201,18,0
15702,46.18855488330244,6.113488497221256,19,0
16740,46.21134658224683,6.171812718653394,1,0
16740,46.20955528127551,6.167789117015003,2,0
16740,46.20664894760077,6.161900028950608,3,0
16740,46.20531388071753,6.160333808436282,4,0
16740,46.20359366241164,6.157546115591686,5,0
16740,46.20255449569956,6.15543771820053,6,0
16740,46.20334263623531,6.151609131969144,7,0
16740,46.20398032805134,6.148573136361185,8,0
16740,46.20425009756881,6.142138283039127,9,0
16740,46.20211073218921,6.14178839293147,10,0
16740,46.20144649781676,6.139502843286041,11,0
16740,46.19791815417842,6.136414471594319,12,0
16740,46.19986237535497,6.132646796307661,13,0
16740,46.20042722234539,6.129936843195076,14,0
16740,46.19530276622101,6.122713362723672,15,0
16740,46.19650507543456,6.118130459415572,16,0
16740,46.197089,6.115143,17,0
16740,46.19479189639967,6.113152086709004,18,0
16740,46.19354299107025,6.107225116269881,19,0
16740,46.19212725209879,6.103203921193638,20,0
16740,46.18995018692225,6.103374517672725,21,0
16740,46.18715597366978,6.104367333035183,22,0
16740,46.1852447196887,6.101372194340366,23,0
16740,46.18351005862553,6.09879205371112,24,0
16740,46.18440458479977,6.094340256449942,25,0
16740,46.18499172822933,6.090885459528789,26,0
16740,46.18323512103782,6.09084501559922,27,0
16740,46.18223323056296,6.08845143001991,28,0
16515,46.18223323056296,6.08845143001991,1,0
16515,46.18326499463144,6.09092807533527,2,0
16515,46.18491901326252,6.091100577144433,3,0
16515,46.18437876375955,6.094233236022553,4,0
16515,46.18372918834989,6.099503075215405,5,0
16515,46.18514640807452,6.101395282701128,6,0
16515,46.18716506840705,6.104574041962425,7,0
16515,46.19019026669891,6.103293516776255,8,0
16515,46.19201891391449,6.103388051346887,9,0
16515,46.19366864953065,6.107827637581765,10,0
16515,46.19473310887122,6.113445518057368,11,0
16515,46.197053,6.115573,12,0
16515,46.1964578987958,6.117699685885635,13,0
16515,46.19572597256555,6.121795981538023,14,0
16515,46.20031191615576,6.129435397530614,15,0
16515,46.19935587249046,6.133366015458821,16,0
16515,46.19784543905223,6.136054215317025,17,0
16515,46.19978607052472,6.137597014218637,18,0
16515,46.20130048883814,6.139943543641046,19,0
16515,46.20232488429371,6.141876973518865,20,0
16515,46.20366893141041,6.144627375140123,21,0
16515,46.20304373615029,6.147343362552253,22,0
16515,46.20167026434397,6.15279829932339,23,0
16515,46.2023073767043,6.156574868907845,24,0
16515,46.20392127780495,6.158207433290401,25,0
16515,46.20505594690241,6.16013299626276,26,0
16515,46.20635747901077,6.161700221198237,27,0
16515,46.20920692465793,6.167214112588161,28,0
16515,46.21134658224683,6.171812718653394,29,0
17821,46.21324700912959,6.234368025384154,1,0
17821,46.21086245021188,6.232013675056025,2,0
17821,46.20822507008519,6.230235794206837,3,0
17821,46.20641340207698,6.227071934896429,4,0
17821,46.20487361628541,6.222040465829027,5,0
17821,46.20785410744994,6.21818409014343,6,0
17821,46.20978202107731,6.216573971022996,7,0
17821,46.20903000374157,6.21464338716738,8,0
17821,46.20659363395002,6.208877259018254,9,0
17821,46.20531431285625,6.206486968266114,10,0
17821,46.2037880545016,6.203629993687533,11,0
17821,46.20154776602238,6.199873498887563,12,0
17821,46.19982136910026,6.197009356461001,13,0
17821,46.19695587316822,6.19416433290729,14,0
17821,46.19558427947197,6.192962907335447,15,0
17821,46.19403359642088,6.194217489053338,16,0
17821,46.19201951366251,6.192085542650993,17,0
17821,46.19010126839265,6.191816465885339,18,0
17667,46.19010126839265,6.191816465885339,1,0
17667,46.19205096768679,6.192187843774823,2,0
17667,46.19412823629032,6.194595825608017,3,0
17667,46.19562177792978,6.193130508988574,4,0
17667,46.19713325962032,6.194400173032943,5,0
17667,46.19979989597119,6.197090061504018,6,0
17667,46.20176988923936,6.200374005673817,7,0
17667,46.20378722765049,6.203747683920263,8,0
17667,46.2052734334294,6.206533250438368,9,0
17667,46.20674933072393,6.209294876848733,10,0
17667,46.20913137183941,6.215062063775051,11,0
17667,46.20980328941049,6.216832923318478,12,0
17667,46.20742327449599,6.218586259680232,13,0
17667,46.20405043539849,6.223267932961602,14,0
17667,46.20640884990132,6.227175837473874,15,0
17667,46.20841420762908,6.230449476185978,16,0
17667,46.2110065399116,6.232219129155848,17,0
17667,46.21324700912959,6.234368025384154,18,0
18149,46.1893559820733,6.191446565971419,1,0
18149,46.18492529552401,6.19258649369247,2,0
18149,46.18630133460037,6.196115196349834,3,0
18149,46.18805794862969,6.198386355275823,4,0
18149,46.19024805073151,6.198478080274736,5,0
18149,46.19324213224591,6.200676035908541,6,0
18149,46.19716390714475,6.206222805153294,7,0
18149,46.19582759839967,6.199955511898558,8,0
18149,46.19716390714475,6.206222805153294,9,0
18149,46.19788742341965,6.21093327454969,10,0
18149,46.20197409361054,6.210251287543775,11,0
18149,46.20390935967316,6.213839884832864,12,0
18149,46.20632405969178,6.218373879505593,13,0
18149,46.20487361628541,6.222040465829027,14,0
18149,46.21200035055562,6.229092847425962,15,0
18149,46.21449168466329,6.233647693586513,16,0
18149,46.22001253925554,6.239770675320897,17,0
18149,46.23238253937265,6.250081346993148,18,0
18149,46.23354804286377,6.250716498011832,19,0
18149,46.23505354302986,6.261566485965429,20,0
18149,46.23500680532631,6.265622934943834,21,0
18149,46.23738751418447,6.270592079226608,22,0
18149,46.23653722040513,6.271988841205328,23,0
18149,46.23768263333498,6.276413222889482,24,0
18149,46.23864909625139,6.280533005448066,25,0
18149,46.24149258732945,6.296312507173279,26,0
18149,46.24178625787566,6.306081594637257,27,0
18300,46.24178625787566,6.306081594637257,1,0
18300,46.2414869516474,6.296202242127582,2,0
18300,46.238605533334,6.280228872051934,3,0
18300,46.23773090876187,6.276162080678979,4,0
18300,46.23640568035613,6.272008539780622,5,0
18300,46.23712729908149,6.269953737151978,6,0
18300,46.23493646486325,6.265470881156361,7,0
18300,46.23541685059322,6.260393304874888,8,0
18300,46.23342568366356,6.250566616584422,9,0
18300,46.2322041845789,6.249906218164344,10,0
18300,46.22007310711517,6.239743966996936,11,0
18300,46.21451680470066,6.233525750714498,12,0
18300,46.21196000531611,6.228964227030877,13,0
18300,46.20487361628541,6.222040465829027,14,0
18300,46.20627882068941,6.218135917196857,15,0
18300,46.20385470593343,6.213608975941281,16,0
18300,46.20191898560788,6.209979435856511,17,0
18300,46.19800072668924,6.210928123459391,18,0
18300,46.196251101446,6.205521035432462,19,0
18300,46.19582759839967,6.199955511898558,20,0
18300,46.196251101446,6.205521035432462,21,0
18300,46.1932434488844,6.200880614536097,22,0
18300,46.19019277964789,6.198372965583006,23,0
18300,46.18804407822149,6.198286939784234,24,0
18300,46.18671264786912,6.19694208143649,25,0
18300,46.18501598877435,6.191900878929003,26,0
18300,46.19010126839265,6.191816465885339,27,0
18766,46.21341758325394,6.234571959554763,1,0
18766,46.21793397810176,6.237162122515432,2,0
18766,46.21839182252047,6.232114278699776,3,0
18766,46.22111012598753,6.224670459742999,4,0
18766,46.22292772515316,6.222809885478746,5,0
18766,46.22037653081802,6.217983232455683,6,0
18766,46.21877854984161,6.214781966241761,7,0
18766,46.21779901443028,6.210611561949117,8,0
18766,46.21933531866038,6.207926436033697,9,0
18766,46.2213998019742,6.202831245995152,10,0
18766,46.21849419121538,6.198000894200881,11,0
18766,46.21557520425441,6.194528053914607,12,0
18766,46.21424646862025,6.190517957005037,13,0
18766,46.21327669050301,6.186446101789412,14,0
18766,46.21207527135704,6.183497769870958,15,0
18766,46.20897043202461,6.180462835979827,16,0
18766,46.20605975914765,6.179407525018199,17,0
18766,46.20394215702702,6.174756747332662,18,0
18766,46.20290994689174,6.169868842390868,19,0
18766,46.20303432482884,6.166076551712017,20,0
18766,46.20169539783228,6.161946449751637,21,0
18766,46.20255449569956,6.15543771820053,22,0
18766,46.20203390404442,6.153529171558155,23,0
18615,46.20203390404442,6.153529171558155,1,0
18615,46.20176034929353,6.156865913138811,2,0
18615,46.20167468075043,6.162273465942985,3,0
18615,46.20298959885464,6.166382769045522,4,0
18615,46.20293658132137,6.170073769243639,5,0
18615,46.20384501429491,6.175237321873333,6,0
18615,46.20531740681233,6.178796280331389,7,0
18615,46.20921861369992,6.180819472024307,8,0
18615,46.21248702582784,6.184568031689427,9,0
18615,46.2132576455794,6.186660503907538,10,0
18615,46.21415026752108,6.190543027613188,11,0
18615,46.21555648686833,6.194674895274169,12,0
18615,46.21869156625395,6.198687210833151,13,0
18615,46.22131166533393,6.203084137624156,14,0
18615,46.21910226936365,6.208222201724663,15,0
18615,46.21780042239332,6.210394808565428,16,0
18615,46.21876491894521,6.214888902786916,17,0
18615,46.22035335388707,6.218073765257897,18,0
18615,46.222914268446,6.223020232980262,19,0
18615,46.22099946544085,6.224582858734015,20,0
18615,46.21835007427235,6.232108211417069,21,0
18615,46.21781918782578,6.237328422183881,22,0
18615,46.21324700912959,6.234368025384154,23,0
19093,46.16336762545519,6.178905265908424,1,0
19093,46.16499360287588,6.183622136891159,2,0
19093,46.16691021252029,6.182248617844551,3,0
19093,46.16893718547749,6.180799246902625,4,0
19093,46.17062040676867,6.182457848541902,5,0
19093,46.17356588401084,6.182117444112599,6,0
19093,46.1770944679318,6.1798202612342,7,0
19093,46.17897548299109,6.182622129475297,8,0
19093,46.1814349148901,6.188198839060211,9,0
19093,46.18501598877435,6.191900878929003,10,0
19093,46.18948845936691,6.19153349996587,11,0
19093,46.19021735830405,6.186415248002213,12,0
19093,46.19235277431766,6.182390042114213,13,0
19093,46.19575516931793,6.186740722690427,14,0
19093,46.19733036313021,6.189536438447203,15,0
19093,46.2020477741667,6.195833127213844,16,0
19093,46.20468272106107,6.199502865446261,17,0
19093,46.20680096027044,6.201367933741085,18,0
19093,46.20378722765049,6.203747683920263,19,0
19093,46.20531431285625,6.206486968266114,20,0
19093,46.20674933072393,6.209294876848733,21,0
19093,46.20913137183941,6.215062063775051,22,0
19093,46.20980328941049,6.216832923318478,23,0
19093,46.21351513591599,6.220918805744139,24,0
19093,46.21587393410562,6.223237951894676,25,0
19093,46.21351513591599,6.220918805744139,26,0
19093,46.21435632039794,6.215114268343238,27,0
19093,46.21749302802245,6.21100446933077,28,0
19093,46.21876491894521,6.214888902786916,29,0
19093,46.22035335388707,6.218073765257897,30,0
19093,46.222914268446,6.223020232980262,31,0
19093,46.22099946544085,6.224582858734015,32,0
19183,46.22008574629265,6.226247398885585,1,0
19183,46.22292772515316,6.222809885478746,2,0
19183,46.22037653081802,6.217983232455683,3,0
19183,46.21877854984161,6.214781966241761,4,0
19183,46.21747439972153,6.210961079006118,5,0
19183,46.21432859134852,6.215046203521356,6,0
19183,46.21351513591599,6.220918805744139,7,0
19183,46.21587393410562,6.223237951894676,8,0
19183,46.21351513591599,6.220918805744139,9,0
19183,46.20978202107731,6.216573971022996,10,0
19183,46.20903000374157,6.21464338716738,11,0
19183,46.20659363395002,6.208877259018254,12,0
19183,46.2052734334294,6.206533250438368,13,0
19183,46.2037880545016,6.203629993687533,14,0
19183,46.20685106820172,6.201095079544078,15,0
19183,46.20468289087533,6.199405781656605,16,0
19183,46.20165899552792,6.195366711516773,17,0
19183,46.19761059836162,6.189997558753942,18,0
19183,46.19572308411344,6.186604286544091,19,0
19183,46.19192858553191,6.18198030774221,20,0
19183,46.19011183946708,6.186734926560444,21,0
19183,46.1893559820733,6.191446565971419,22,0
19183,46.18460828642464,6.19153110200745,23,0
19183,46.18173528100948,6.188294932223842,24,0
19183,46.17838992636957,6.181405459144902,25,0
19183,46.17699608017136,6.179655763300365,26,0
19183,46.17327610128726,6.182218332289383,27,0
19183,46.17052945987672,6.182350718249101,28,0
19183,46.16887319289132,6.180582528485346,29,0
19183,46.16691021252029,6.182248617844551,30,0
19183,46.16468636649771,6.18323817749113,31,0
19183,46.16336762545519,6.178905265908424,32,0
19442,46.20030147521366,6.131868348208826,1,0
19442,46.20131440489347,6.136698509846371,2,0
19442,46.20077121993865,6.139979540285331,3,0
19442,46.19754882868114,6.139347010129806,4,0
19442,46.19567487497503,6.141074612312949,5,0
19442,46.19252974484616,6.142307213456484,6,0
19442,46.1917065070273,6.14420107219201,7,0
19442,46.19117962389761,6.146040205741224,8,0
19442,46.19387145317426,6.148216497614344,9,0
19442,46.1927393472658,6.150494623182688,10,0
19442,46.19125188074521,6.150252677467249,11,0
19442,46.19019444921152,6.150363153143704,12,0
19442,46.18876100386145,6.149942377503162,13,0
19708,46.18876100386145,6.149942377503162,1,0
19708,46.19021525562868,6.152615466746506,2,0
19708,46.19222676203345,6.153263134137949,3,0
19708,46.19335759649369,6.151062384361552,4,0
19708,46.1939663101194,6.148185111222412,5,0
19708,46.19128251897316,6.146010709204097,6,0
19708,46.19171525084341,6.143141940234461,7,0
19708,46.19313128624616,6.142463407825682,8,0
19708,46.19521230699888,6.140908692482156,9,0
19708,46.19700997549877,6.137736426804145,10,0
19708,46.19978607052472,6.137597014218637,11,0
19708,46.20139446255377,6.136482669226951,12,0
19708,46.20030147521366,6.131868348208826,13,0
20118,46.20152024342513,6.143985117543504,1,0
20118,46.20366893141041,6.144627375140123,2,0
20118,46.20304373615029,6.147343362552253,3,0
20118,46.20167026434397,6.15279829932339,4,0
20118,46.199939267635,6.150947330743667,5,0
20118,46.19842842432383,6.152798094645949,6,0
20118,46.1976702213317,6.151736402591024,7,0
20118,46.19881883966806,6.149164352686412,8,0
20118,46.19964491359687,6.147706085833291,9,0
20118,46.20014381541812,6.148612871333391,10,0
20118,46.20071706754837,6.148038647932324,11,0
20118,46.20145470576157,6.147812935673109,12,0
20118,46.20108722213845,6.146615829540049,13,0
20118,46.20152024342513,6.143985117543504,14,0
20118,46.20152024342513,6.143985117543504,1,0
20118,46.20366893141041,6.144627375140123,2,0
20118,46.20304373615029,6.147343362552253,3,0
20118,46.20167026434397,6.15279829932339,4,0
20118,46.199939267635,6.150947330743667,5,0
20118,46.19842842432383,6.152798094645949,6,0
20118,46.1976702213317,6.151736402591024,7,0
20118,46.19881883966806,6.149164352686412,8,0
20118,46.19964491359687,6.147706085833291,9,0
20118,46.20014381541812,6.148612871333391,10,0
20118,46.20071706754837,6.148038647932324,11,0
20118,46.20145470576157,6.147812935673109,12,0
20118,46.20108722213845,6.146615829540049,13,0
20118,46.20152024342513,6.143985117543504,14,0
20495,46.22754897184414,6.256064000053943,1,0
20495,46.22382625425561,6.250291310595982,2,0
20495,46.22191127160941,6.251544075481279,3,0
20495,46.2187212119028,6.25350628014922,4,0
20495,46.21513098034335,6.250654003416115,5,0
20495,46.21220962897789,6.251584099741877,6,0
20495,46.20887061794615,6.24798635837946,7,0
20495,46.20715214561844,6.245134505625807,8,0
20495,46.20842395674315,6.240860121465305,9,0
20495,46.21042598189848,6.234883435100454,10,0
20495,46.21086245021188,6.232013675056025,11,0
20495,46.20822507008519,6.230235794206837,12,0
20495,46.20641340207698,6.227071934896429,13,0
20495,46.20365981368627,6.222056258479139,14,0
20495,46.20222409906859,6.218424059143447,15,0
20495,46.20044318751947,6.215138306700749,16,0
20495,46.19800072668924,6.210928123459391,17,0
20495,46.196251101446,6.205521035432462,18,0
20495,46.19582759839967,6.199955511898558,19,0
20495,46.19669916159737,6.194278205076458,20,0
20495,46.19558427947197,6.192962907335447,21,0
20495,46.19403359642088,6.194217489053338,22,0
20495,46.19201951366251,6.192085542650993,23,0
20495,46.19010126839265,6.191816465885339,24,0
20353,46.19010126839265,6.191816465885339,1,0
20353,46.19205096768679,6.192187843774823,2,0
20353,46.19412823629032,6.194595825608017,3,0
20353,46.19562177792978,6.193130508988574,4,0
20353,46.19713325962032,6.194400173032943,5,0
20353,46.19738084420632,6.200199432018248,6,0
20353,46.19716390714475,6.206222805153294,7,0
20353,46.19788742341965,6.21093327454969,8,0
20353,46.20073303155245,6.215737975700215,9,0
20353,46.20259079204618,6.219536217761522,10,0
20353,46.20405043539849,6.223267932961602,11,0
20353,46.20640884990132,6.227175837473874,12,0
20353,46.20841420762908,6.230449476185978,13,0
20353,46.2110065399116,6.232219129155848,14,0
20353,46.21038128475823,6.234910343586048,15,0
20353,46.20833205062721,6.240499086298907,16,0
20353,46.20701183039537,6.2449678302693,17,0
20353,46.20901510004325,6.248261980004226,18,0
20353,46.21215952115073,6.251601443197005,19,0
20353,46.21526342616053,6.250867573320708,20,0
20353,46.21907142734537,6.253550215590283,21,0
20353,46.22212589471883,6.251515271687683,22,0
20353,46.22414930113387,6.250183229104255,23,0
20353,46.22754897184414,6.256064000053943,24,0
20809,46.19562177792978,6.193130508988574,1,0
20809,46.19713325962032,6.194400173032943,2,0
20809,46.19979989597119,6.197090061504018,3,0
20809,46.20176988923936,6.200374005673817,4,0
20809,46.20340461869478,6.20309432553112,5,0
20809,46.20685106820172,6.201095079544078,6,0
20809,46.2091032910515,6.201596047498824,7,0
20809,46.21117156404008,6.207307833205626,8,0
20809,46.2124951271044,6.211638955449458,9,0
20809,46.21435632039794,6.215114268343238,10,0
20809,46.21749302802245,6.21100446933077,11,0
20809,46.21933531866038,6.207926436033697,12,0
20809,46.2213998019742,6.202831245995152,13,0
20809,46.2239251350892,6.205927385794682,14,0
20809,46.22712761902255,6.209815151945443,15,0
20809,46.23108528010462,6.212816051561899,16,0
20809,46.23296193538987,6.211424595011601,17,0
20809,46.2356239429033,6.207857546223528,18,0
20809,46.23452848576728,6.203538458429051,19,0
20809,46.23797186026847,6.198967621316629,20,0
20809,46.23936798293445,6.197579805473216,21,0
20809,46.24378307314917,6.198834058635994,22,0
20809,46.24861905629861,6.200968886038577,23,0
20809,46.25172220407591,6.202545251159145,24,0
20809,46.2539052653306,6.204776848111989,25,0
20809,46.25608727068764,6.209249061171426,26,0
20809,46.25303796151803,6.21693357122918,27,0
20809,46.25115515243775,6.21952178547923,28,0
20809,46.25524842455261,6.22346801310202,29,0
20809,46.25956187049004,6.228368565324637,30,0
20809,46.26135719592619,6.230331082509053,31,0
20809,46.26861975578167,6.238282079484072,32,0
20809,46.2717880799115,6.232950769266155,33,0
20809,46.27499414887344,6.227266425365325,34,0
20809,46.27873839879563,6.230370157856342,35,0
20809,46.28246074445748,6.235949704963599,36,0
20809,46.28404574615273,6.239082195347023,37,0
20809,46.28672564422394,6.23429600721138,38,0
20809,46.28873678751444,6.236923997597978,39,0
20809,46.29280851133098,6.240805320278565,40,0
20809,46.29597290208019,6.243123701408362,41,0
20809,46.30045984163689,6.243921190863924,42,0
20906,46.30068841766186,6.243818149767415,1,0
20906,46.2963068005934,6.243220183222422,2,0
20906,46.29250783862818,6.240448555788153,3,0
20906,46.28898184933606,6.237126215421476,4,0
20906,46.28669982256464,6.234158746193958,5,0
20906,46.28412329433301,6.23913206006648,6,0
20906,46.28256042920796,6.23611846415858,7,0
20906,46.27839622897101,6.22971299678751,8,0
20906,46.27468416865353,6.227659647860169,9,0
20906,46.27171017353321,6.232953423449976,10,0
20906,46.26814563091546,6.237642839475653,11,0
20906,46.26190872021202,6.230842229004255,12,0
20906,46.25930636006093,6.227908030640106,13,0
20906,46.25523866995409,6.223338228963195,14,0
20906,46.25121152188901,6.219522090084801,15,0
20906,46.25341367134828,6.216604314185227,16,0
20906,46.25631667518986,6.207145212497975,17,0
20906,46.25391440393687,6.204668388010151,18,0
20906,46.25107251071707,6.201998071671029,19,0
20906,46.24798005755136,6.200625036944804,20,0
20906,46.24329831239514,6.198415382702068,21,0
20906,46.23940616099573,6.197491048206131,22,0
20906,46.23784760672403,6.19916340177706,23,0
20906,46.23477203470699,6.203895892193803,24,0
20906,46.23556237727539,6.207799936629182,25,0
20906,46.23272771450699,6.211210083579799,26,0
20906,46.23089135695126,6.213102725037867,27,0
20906,46.22708620138673,6.209716788047212,28,0
20906,46.22385846496525,6.205779302097239,29,0
20906,46.22131166533393,6.203084137624156,30,0
20906,46.21910226936365,6.208222201724663,31,0
20906,46.21747439972153,6.210961079006118,32,0
20906,46.21432859134852,6.215046203521356,33,0
20906,46.21236280056035,6.211313742186463,34,0
20906,46.21106305883406,6.206814074295895,35,0
20906,46.20901773893874,6.20142434999085,36,0
20906,46.20680096027044,6.201367933741085,37,0
20906,46.20329910291926,6.20278429089567,38,0
20906,46.20154776602238,6.199873498887563,39,0
20906,46.19982136910026,6.197009356461001,40,0
20906,46.19695587316822,6.19416433290729,41,0
20906,46.19558427947197,6.192962907335447,42,0
21184,46.21931576961399,6.253510893292991,1,0
21184,46.22212589471883,6.251515271687683,2,0
21184,46.22414930113387,6.250183229104255,3,0
21184,46.22754897184414,6.256064000053943,4,0
21184,46.22992507344009,6.259665691679939,5,0
21184,46.22992701074448,6.265596531730486,6,0
21184,46.23300145960273,6.267998752658046,7,0
21184,46.23489659174945,6.26464551920171,8,0
21184,46.23541685059322,6.260393304874888,9,0
21184,46.23487515427143,6.248574285658354,10,0
21184,46.23757460261057,6.242683350277297,11,0
21184,46.24037507722713,6.244855516730412,12,0
21184,46.24211971721745,6.245267048597615,13,0
21184,46.24641927356106,6.236862451616286,14,0
21184,46.24638915892224,6.233520491616057,15,0
