stop_name,routes,stop_lon,stop_lat
"Les Esserts","NJ,21 (NJ (Chancy-Douane),21 (Onex-Cité))",6.112309643415101,46.18877577218493
"La Bise","NS,E_pl,38,E,C1 (NS (Gare Cornavin),E_pl (Gare Cornavin),38 (Place Favre),E (Rive),C1 (Place des Eaux-Vives))",6.198415382702068,46.24329831239514
"Ferney-Levant","66 (66 (Genève-Aéroport-Terminal))",6.114918019914219,46.26051443127713
"Franchises","51,22,10 (51 (CO Renard),22 (ZIPLO),10 (Rive))",6.119360710515259,46.2130721215977
"Les Bruyères","42,22 (42 (Carouge-Rondeau),22 (Jardin Botanique))",6.107890548565165,46.17106897243398
"Bergère","71 (71 (Satigny-Gare))",6.057025802965909,46.22400944362668
"Gare-Rotonde","86 (86 (Annemasse-Gare Rotonde))",6.235464543976293,46.20061407813225
"Meyrin-Gravière","14,14 (14 (Bernex-Vailly),14 (Bernex-Vailly))",6.08172094843129,46.23653685091828
"Aigues-Vertes","43 (43 (Vallet/Loëx-Hôpital))",6.075026804599928,46.19836683430967
"Vessy-Stand de tir","41 (41 (Petit-Veyrier))",6.168993503026192,46.17386968006617
"Murailles","A,39 (A (Gy-Temple),39 (Presinge-Village))",6.245258477747083,46.24206503580335
"Gos","03,NO (03 (Crêts-de-Champel),NO (Veryrier-Tournettes/Bardonnex))",6.155127566682405,46.18817050296673
"Confignon-Croisée","48 (48 (Confignon-Croisée))",6.088443716531613,46.17863993403574
"Anières-Village","NS,E_pl,E (NS (Gare Cornavin),E_pl (Gare Cornavin),E (Rive))",6.22319749302896,46.27688821406409
"OMS","F,22 (F (Gare Cornavin),22 (Jardin Botanique))",6.132264883866722,46.23135682959043
"Musée Voltaire","09 (09 (Lignon-Tours))",6.13362826256322,46.20698992343036
"Cartigny-Moulin-de-Vert","NJ,76,J (NJ (Chancy-Douane),76 (La Plaine-Gare),J (Avusy-Village))",6.023855964978098,46.17392445341872
"Pré-Bouvier","71 (71 (Hôpital de La Tour))",6.054610418450246,46.22235319567479
"Puplinge-Marquis","86,33,31 (86 (Annemasse-Gare Rotonde),33 (Puplinge-Marquis),31 (Sous-Moulin))",6.234368025384154,46.21324700912959
"Le Pommier","F,NT,NE,05 (F (Ferney-Mairie/Gex-L'Aiglette),NT (Bogis-Bossey),NE (Gex-Centre),05 (Genève-Aéroport-Terminal))",6.124918312864604,46.23056328715975
"Boissier","G,E (G (Veigy-Douane/Veigy-Village),E (Hermance-Village))",6.191239784318486,46.23312834184959
"Calandrini","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.178650650700082,46.18280235498379
"Le Nant","50,53,NT,20,ND (50 (Versoix-Centre sportif),53 (Grand-Saconnex-Place/Valavran),NT (Bogis-Bossey),20 (Valavran),ND (Gland-Gare))",6.128620209494283,46.24657759712633
"Stade Trois-Chêne","C3,37,31 (C3 (Jussy-Meurets),37 (Lullier),31 (Puplinge-Marquis))",6.192187843774823,46.19205096768679
"En Louche","D (D (Saint-Julien SNCF))",6.096799289680016,46.15721729535541
"SIG Lignon","51,09 (51 (Mervelet),09 (Belle-Terre-Place de l'Araire))",6.104385154673607,46.2059085956729
"Rue des Mouettes","11 (11 (Genève-Eaux-Vives-Gare))",6.136711526136283,46.18832635999982
"Bouchet","22 (22 (Jardin Botanique))",6.119353437498021,46.21658572618942
"Touvière","76,78,77 (76 (Viry-Eglise),78 (Chancy-Douane),77 (Sézegnin-Mairie d'Avusy))",5.997826822005361,46.17509728680906
"Feuillat","46,C6 (46 (Stade de Genève),C6 (Grange-Collomb))",6.112627070601299,46.14860421105891
"Presinge-Village","39 (39 (Pointe à la Bise))",6.253510893292991,46.21931576961399
"Collex-Ecole","52,55 (52 (Genthod-le-Haut),55 (Chavannes-des-Bois))",6.125245686016998,46.27207077711564
"Foretaille","59,20 (59 (Plage du Vengeron),20 (Place de Neuve))",6.13479015049922,46.2445060411068
"Lancy-Bachet-Gare","43,NM,62 (43 (Vallet/Loëx-Hôpital),NM (Avusy-Village),62 (ZIPLO))",6.129226546835133,46.17371959675015
"Pont-Bochet","NK,01,34,31 (NK (Jussy-Meurets/Monniaz-Hameau),01 (Hôpital Trois-Chêne),34 (Veyrier-Tournettes),31 (Sous-Moulin))",6.216573971022996,46.20978202107731
"Cologny-Mairie","NS,A,C1 (NS (Hermance-Village),A (Gy-Temple),C1 (CO Bois-Caran))",6.185243867770949,46.21928408980183
"Molard","12,NA,17 (12 (Lancy-Bachet-Gare),NA (CERN/Sergy-Centre),17 (Lancy-Pont-Rouge-Gare))",6.146917679315097,46.20319418519462
"Choulex","33,NP,34 (33 (Puplinge-Marquis),NP (Anières-Mairie),34 (Chevrier))",6.223020232980262,46.222914268446
"Saut-du-Loup","38,31 (38 (Place Favre),31 (Sous-Moulin))",6.199873498887563,46.20154776602238
"Chambésy-Fontaine","59 (59 (Genève-Aéroport-Terminal))",6.140076388565739,46.24334931862565
"Aubert","11 (11 (Genève-Eaux-Vives-Gare))",6.163628433001038,46.19188611049306
"De-Ternier","NJ,19,02,21 (NJ (Chancy-Douane),19 (Onex-Cité),02 (Cressy),21 (Onex-Cité))",6.107225116269881,46.19354299107025
"Bellerive","NS,E_pl,38,E (NS (Gare Cornavin),E_pl (Gare Cornavin),38 (Place Favre),E (Rive))",6.201998071671029,46.25107251071707
"Corsier-Port","NS,E_pl,E (NS (Gare Cornavin),E_pl (Gare Cornavin),E (Rive))",6.214083523595214,46.2639844936778
"Le Soleil","G,38,G_pl (G (Rive),38 (Place Favre),G_pl (Gare Cornavin))",6.227908030640106,46.25930636006093
"Montalègre","G,E (G (Veigy-Douane/Veigy-Village),E (Hermance-Village))",6.180561735686884,46.22156249486301
"Bel-Air","07,03,NT,19,NE,20,10,05 (07 (Lignon-Tours),03 (Gardiol),NT (Bogis-Bossey),19 (Vernier-Village),NE (Gex-Centre),20 (Valavran),10 (Genève-Aéroport-Terminal),05 (Genève-Aéroport-Terminal))",6.142983732869635,46.20504347161101
"Grand-Saconnex-Place","50,53,F,NT,NE,05 (50 (Genève-Aéroport-Terminal),53 (Grand-Saconnex-Place/Valavran),F (Ferney-Mairie/Gex-L'Aiglette),NT (Bogis-Bossey),NE (Gex-Centre),05 (Genève-Aéroport-Terminal))",6.123524412267998,46.23380900420316
"Crest-d'El","54,55 (54 (Genève-Aéroport-Terminal),55 (Bossy))",6.130258807292328,46.26649410328613
"Rue des Mouettes","A1,11 (A1 (Fret),11 (Jardin Botanique))",6.136933701000872,46.18903238957397
"ICC","57,56,53,28,A5,23,NA (57 (ZIMEYSA-Gare),56 (Hôpital de La Tour),53 (Vernier-Parfumerie),28 (Les Esserts),A5 (Grand-Hangar),23 (Carouge-Tours),NA (CERN/Sergy-Centre))",6.101245650721435,46.22615778168282
"Les Esserts","28,23,22,21 (28 (Les Esserts),23 (Carouge-Tours),22 (ZIPLO),21 (Carouge-Rondeau))",6.11347652186469,46.18854745253664
"Vandoeuvres-Centre communal","38 (38 (Hermance-Village/Chens-sur-Léman))",6.205927385794682,46.2239251350892
"Pallenterie","39 (39 (Presinge-Village))",6.215902234898849,46.24682732893447
"Usine à gaz","51,09 (51 (Mervelet),09 (Belle-Terre-Place de l'Araire))",6.108283940514546,46.20569617322331
"Pointe à la Bise","39,39 (39 (Presinge-Village),39 (Presinge-Village))",6.193497656243144,46.24486590789495
"Motta","11,08 (11 (Jardin Botanique),08 (Appia/OMS))",6.134259252659049,46.21902551797091
"De-Sauvage","A1,NC,A4,23,A6,06,19 (A1 (Fret),NC (Vernier-Village/La Plaine-Gare),A4 (Fret),23 (Aéroport-P47),A6 (Fret),06 (Vernier-Village),19 (Vernier-Village))",6.102799782554226,46.21398681153378
"Saint-Genis-Hautains","NA,68 (NA (CERN/Sergy-Centre),68 (Saint-Genis-Jean Monnet/Thoiry-Centre commercial))",6.026457674547622,46.24432834035619
"Saint-Genis-Champ-Fusy","NA,68 (NA (CERN/Sergy-Centre),68 (Saint-Genis-Jean Monnet/Thoiry-Centre commercial))",6.028692829832748,46.2467502409994
"Appia","08 (08 (Appia/OMS))",6.136972386332314,46.22457389214461
"Jonction","NJ,11,D,14 (NJ (Chancy-Douane),11 (Genève-Eaux-Vives-Gare),D (Saint-Julien SNCF),14 (Bernex-Vailly))",6.12947646349841,46.20067478333893
"Genève-Plage","NS (NS (Hermance-Village))",6.173004437279166,46.21152778590012
"Saint-Julien-Hôpital","N (N (Lycée De Staël))",6.080034303856979,46.14611620657507
"Muséum","NV,25 (NV (Moillesulaz),25 (Thônex-Vallard))",6.157271766321879,46.19847252702794
"Onex-Salle communale","NJ,43,J,K,02,14 (NJ (Chancy-Douane),43 (Vallet/Loëx-Hôpital),J (Avusy-Village),K (Chancy-Douane/Pougny-Gare),02 (Cressy),14 (Bernex-Vailly))",6.099877432800557,46.1832467561898
"ZIMEYSA-Ouest","71 (71 (Hôpital de La Tour))",6.05246364990567,46.22094760912999
"Genève-Plage","06,06,02,02 (06 (Genève-Plage),06 (Genève-Plage),02 (Genève-Plage),02 (Genève-Plage))",6.171812718653394,46.21134658224683
"Crêts de la Capite","38 (38 (Place Favre))",6.207799936629182,46.23556237727539
"Stand","NC,NJ,D,14 (NC (Cirque),NJ (Chancy-Douane),D (Saint-Julien SNCF),14 (Bernex-Vailly))",6.140224985498664,46.2040946780054
"Jardin-Alpin-Vivarium","18,14 (18 (Palettes),14 (Bernex-Vailly))",6.08384086315009,46.22560054741888
"Bois-des-Frères","51,28 (51 (CO Renard),28 (Les Esserts))",6.104701824541497,46.2117324321828
"Rouette","38 (38 (Hermance-Village/Chens-sur-Léman))",6.212816051561899,46.23108528010462
"Bout-du-Monde","07 (07 (Lignon-Tours))",6.158521454645342,46.1812318077593
"Jardin-Alpin-Vivarium","18,14 (18 (CERN),14 (Meyrin-Gravière))",6.083285197328557,46.22583337173368
"Lignon-Tours","NC,07,09 (NC (Vernier-Village/La Plaine-Gare),07 (Bout-du-Monde),09 (Lignon-Tours))",6.093089601045086,46.2009140650804
"Rouette","A (A (Rive))",6.213115029173904,46.23048277448017
"Route de Lullier","C3,NK,86 (C3 (Jussy-Meurets),NK (Jussy-Meurets/Monniaz-Hameau),86 (Annemasse-Gare Rotonde))",6.249000337087144,46.22590224546239
"La Blonde","33 (33 (Rive))",6.194528053914607,46.21557520425441
"Lully-Croisée","42 (42 (Carouge-Rondeau))",6.072242917181746,46.16301239466102
"Lignon-Cité","51,51,NC,NC,28,28,28,07,09 (51 (CO Renard),51 (CO Renard),NC (Vernier-Village/La Plaine-Gare),NC (Vernier-Village/La Plaine-Gare),28 (Les Esserts),28 (Les Esserts),28 (Les Esserts),07 (Bout-du-Monde),09 (Belle-Terre-Place de l'A)",6.098185420104695,46.20372717288353
"Chambésy-Gare","59 (59 (Genève-Aéroport-Terminal))",6.147195816904126,46.24337148045819
"Archamps-Pont de Combe","62 (62 (Collonges-Marché))",6.129022968844184,46.13927966197572
"Clos du Môlan","01,09 (01 (Jardin-Botanique),09 (Lignon-Tours))",6.183390424121684,46.20533860342283
"Villette","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.181568607325594,46.18154299860029
"Dr Palluel","N (N (Lycée De Staël))",6.076772502760309,46.14260998268485
"Acacias","15,17 (15 (Palettes),17 (Lancy-Pont-Rouge-Gare))",6.138056300230983,46.19256237936747
"Avusy-Village","NM,J,J (NM (Avusy-Village),J (Avusy-Village),J (Avusy-Village))",5.993024003779298,46.1516618272363
"Landecy-La Mûre","62 (62 (Collonges-Marché))",6.133183715187402,46.14252707443292
"Lullier","39 (39 (Presinge-Village))",6.256427817145143,46.22741625126805
"Saint-Julien-Douane","D (D (Bel-Air))",6.089029367782487,46.15067528058132
"Lullier-Plantais","39 (39 (Pointe à la Bise))",6.259665691679939,46.22992507344009
"Malagnou","C3,25,05 (C3 (Malagnou),25 (Jardin Botanique),05 (Genève-Aéroport-Terminal))",6.176608739243642,46.19339581831385
"Avully-Gennecy","78,K (78 (La Plaine-Gare),K (Stade de Genève))",5.996141708487879,46.16816505978431
"Route de Feigères","M (M (Beaumont le Châble))",6.078834778612127,46.13684233390755
"Chemin des Fours","A,C1 (A (Rive),C1 (Place des Eaux-Vives))",6.182983074139612,46.21737315278788
"Carouge-Tours","23,23 (23 (Carouge-Tours),23 (Carouge-Tours))",6.135061881839958,46.18325598236852
"Floralies","53,A2,NA,10 (53 (Vernier-Parfumerie),A2 (Fret),NA (CERN/Sergy-Centre),10 (Genève-Aéroport-Terminal))",6.11126018275272,46.22191751552357
"Confignon-Croisée","NJ,A4,J,K,14 (NJ (Rive),A4 (Fret),J (Stade de Genève),K (Stade de Genève),14 (Meyrin-Gravière))",6.089777463155905,46.17881313309837
"Combes Chapuis","NT,55 (NT (Bogis-Bossey),55 (Chavannes-des-Bois))",6.125547420947843,46.30750269651747
"Miremont","03,NO (03 (Crêts-de-Champel),NO (Veryrier-Tournettes/Bardonnex))",6.156702098155164,46.1890457668069
"Moulières","73 (73 (Vernier-Village/ZIMEYSA-Gare))",6.061465609005547,46.21693303119606
"Crêts-de-Morillon","05 (05 (Thônex-Vallard))",6.127548866802504,46.22867436500503
"Palexpo","50,59,05 (50 (Versoix-Centre sportif),59 (Plage du Vengeron),05 (Thônex-Vallard))",6.118515275392924,46.23324929140109
"Augustins","35 (35 (Beau-Séjour))",6.14420107219201,46.1917065070273
"Boissier","NS,G,E (NS (Gare Cornavin),G (Rive),E (Rive))",6.190613814734046,46.23285836042872
"Malval-Chapelle","74 (74 (Russin-Village))",5.993503424083305,46.20994193173492
"Place des Eaux-Vives","NS,06,02 (NS (Hermance-Village),06 (Genève-Plage),02 (Genève-Plage))",6.156574868907845,46.2023073767043
"Belle-Idée-Centre","01,34,31 (01 (Jardin-Botanique),34 (Veyrier-Tournettes),31 (Sous-Moulin))",6.208877259018254,46.20659363395002
"Commugny","ND (ND (Gland-Gare))",6.173762152384731,46.3187722556255
"Troinex-Ville","NO,45 (NO (Veryrier-Tournettes/Bardonnex),45 (Troinex-Ville))",6.144286736242032,46.1592478198264
"Aire-la-Ville-Croisée","70 (70 (Satigny-Gare))",6.045956272640328,46.18833497506881
"Fourches","01,09 (01 (Hôpital Trois-Chêne),09 (Belle-Terre-Place de l'Araire))",6.190335775024105,46.20412814773417
"Archamps-Centre de convention","M (M (Beaumont le Châble))",6.123055500740454,46.13615396127772
"Versoix-La Scie","50,54,ND (50 (Versoix-Centre sportif),54 (Versoix-Centre sportif),ND (Gland-Gare))",6.168512722011514,46.27479200644716
"Gare Cornavin","A2,01,15,NM,25 (A2 (Fret),01 (Hôpital Trois-Chêne),15 (Palettes),NM (Avusy-Village),25 (Thônex-Vallard))",6.143019520472881,46.20993174991873
"Crêts-de-Champel","11,A6 (11 (Genève-Eaux-Vives-Gare),A6 (Fret))",6.158676807324879,46.1870704131355
"Rieu","NV,25,05 (NV (Moillesulaz),25 (Thônex-Vallard),05 (Thônex-Vallard))",6.166623570187571,46.19606703266609
"Palettes","23,22 (23 (Carouge-Tours),22 (ZIPLO))",6.122274639241029,46.17633170948665
"Troinex-Ville","45 (45 (Troinex-Ville))",6.144747364822147,46.15918541585951
"Conches","08 (08 (Appia/OMS))",6.173868279032792,46.18462072692101
"Ferney-Douane","A5,F,66 (A5 (Grand-Hangar),F (Gare Cornavin),66 (Genève-Aéroport-Terminal))",6.11791294125328,46.25091729297827
"Varembé","NT,05 (NT (Bogis-Bossey),05 (Genève-Aéroport-Terminal))",6.140107418402876,46.22049977746768
"Meinier-Eglise","A,NP,39 (A (Gy-Temple),NP (Anières-Mairie),39 (Presinge-Village))",6.233837807474785,46.24650946983405
"Valais","F,20 (F (Gare Cornavin),20 (Place de Neuve))",6.141190357230664,46.2166342893854
"Bernex-Saule","NJ,48,L (NJ (Chancy-Douane),48 (Confignon-Croisée),L (Athenaz-Ecole))",6.065522733144338,46.17382645197648
"Krieg","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.16080949745814,46.1937209237154
"Planet","54,NT,52 (54 (Versoix-Centre sportif),NT (Bogis-Bossey),52 (Bossy/Bois-Chatton))",6.127587520613653,46.25833651166853
"Foulon","NM,42 (NM (Avusy-Village),42 (Lully-Croisée))",6.083846287741744,46.15542441886682
"Genève-Sécheron-Gare","11,22 (11 (Genève-Eaux-Vives-Gare),22 (ZIPLO))",6.144718787238152,46.22346910429029
"Gare Cornavin","01,15,ND,25 (01 (Jardin-Botanique),15 (Nations),ND (Gland-Gare),25 (Jardin Botanique))",6.143656186085432,46.21044519427678
"Maison de la Paix","15,ND (15 (Nations),ND (Gland-Gare))",6.145388687789975,46.22011356808694
"Fontanettes","T (T (La Plaine-Gare))",5.982547626433596,46.18075595574894
"Satigny-Poste","72,73 (72 (Satigny-Gare),73 (Bois-de-Bay/Satigny-Gare))",6.033799538199186,46.21308661898032
"Carouge-Tours","44,42,45,41,21 (44 (Croix-de-Rozon-Douane),42 (Lully-Croisée),45 (Carouge-Tours),41 (Carouge-Tours),21 (Onex-Cité))",6.135672172474325,46.18317116096183
"Le Nant","50,53,20 (50 (Genève-Aéroport-Terminal),53 (Vernier-Parfumerie),20 (Place de Neuve))",6.128478741902413,46.24644065621387
"Jean-Jacques","07,09 (07 (Lignon-Tours),09 (Lignon-Tours))",6.125112110602363,46.20435690193494
"Tourelle","03,NE,22 (03 (Gardiol),NE (Gex-Centre),22 (Jardin Botanique))",6.126996140726596,46.22431444138761
"Perly-Douane","D (D (Saint-Julien SNCF))",6.090896176543973,46.15232431420851
"Châtaignières","32 (32 (Sous-Moulin))",6.296202242127582,46.2414869516474
"Nations","08 (08 (Appia/OMS))",6.137678281538546,46.22163760072191
"Philosophes","01,A6 (01 (Jardin-Botanique),A6 (Fret))",6.146113774304264,46.19669822119439
"Ornex-Les-Roussets","F (F (Ferney-Mairie/Gex-L'Aiglette))",6.102739935316089,46.26359285971836
"Grand-Pré","11 (11 (Jardin Botanique))",6.131085503533287,46.2162388099805
"Dancet","35 (35 (Sainte-Clotilde))",6.142463407825682,46.19313128624616
"Quidort","NJ,14 (NJ (Chancy-Douane),14 (Bernex-Vailly))",6.123601457234472,46.19357896465189
"Jussy-Meurets","NK,32 (NK (Jussy-Meurets/Monniaz-Hameau),32 (Jussy-Meurets/Monniaz-Hameau))",6.271988841205328,46.23653722040513
"Athenaz-Ecole","NM (NM (Avusy-Village))",6.004231033899613,46.15527596326131
"Seuchat","52,55 (52 (Genthod-le-Haut),55 (Chavannes-des-Bois))",6.122328807785856,46.27408162455437
"Gaillardin","T (T (Challex-La Halle))",5.984775651686104,46.17871638231296
"Concorde","07,09 (07 (Lignon-Tours),09 (Lignon-Tours))",6.114454674874774,46.20552794858762
"Hôpital de La Tour","57,56,71 (57 (Genève-Aéroport-Terminal),56 (Hôpital de La Tour),71 (Satigny-Gare))",6.066846040656694,46.22916850233926
"Les Crêts","45 (45 (Carouge-Tours))",6.146922821653709,46.16525504341392
"Duret","NJ,02 (NJ (Chancy-Douane),02 (Cressy))",6.104367333035183,46.18715597366978
"Genthod-Village","50,52,ND (50 (Versoix-Centre sportif),52 (Genthod-le-Haut),ND (Gland-Gare))",6.155614794100774,46.26484678827029
"Veyrier-Tournettes","41 (41 (Petit-Veyrier))",6.180084646908205,46.16336140369477
"Carouge-Tours","NC,11 (NC (Vernier-Village/La Plaine-Gare),11 (Jardin Botanique))",6.135854322403899,46.18365018924395
"Machéry","50,53,53 (50 (Genève-Aéroport-Terminal),53 (Vernier-Parfumerie),53 (Vernier-Parfumerie))",6.128833794001916,46.24417813362464
"Weber","25,05 (25 (Jardin Botanique),05 (Genève-Aéroport-Terminal))",6.163214276733035,46.19685664286097
"Musée d'ethnographie","19,02 (19 (Vernier-Village),02 (Genève-Plage))",6.136054215317025,46.19784543905223
"Le Moulin","NC,75,74 (NC (Vernier-Village/La Plaine-Gare),75 (La Plaine-Gare),74 (La Plaine-Gare))",6.007297457461648,46.18149006716096
"Vessy-Stand de tir","41 (41 (Carouge-Tours))",6.16897164302693,46.17375793339478
"Jonction","19,02 (19 (Vernier-Village),02 (Genève-Plage))",6.129435397530614,46.20031191615576
"Aire-la-Ville-Pont-de-Peney","NJ,70 (NJ (Chancy-Douane),70 (Confignon-Croisée))",6.0435063022199,46.19277455260398
"Queue-d'Arve","NC,D (NC (Vernier-Village/La Plaine-Gare),D (Bel-Air))",6.128222951415753,46.19626390623411
"Galaise","NM,42,D (NM (Avusy-Village),42 (Lully-Croisée),D (Saint-Julien SNCF))",6.106102462592062,46.16364086230861
"Sous-Moulin","25,05 (25 (Thônex-Vallard),05 (Thônex-Vallard))",6.192485416220444,46.19052745812432
"Hermance-Village","NS,NS,E_pl,E_pl,E,E (NS (Hermance-Village),NS (Hermance-Village),E_pl (Hermance-Village),E_pl (Hermance-Village),E (Hermance-Village),E (Hermance-Village))",6.244087298194571,46.30096748943717
"Gradelle","01,09 (01 (Hôpital Trois-Chêne),09 (Belle-Terre-Place de l'Araire))",6.18043573621499,46.20592604595161
"Chevrier","33,34 (33 (Rive),34 (Veyrier-Tournettes))",6.224670459742999,46.22111012598753
"Prévessin-Collège Le Joran","64,66 (64 (Ferney-Mairie),66 (Ferney-Mairie/Thoiry-Centre commercial))",6.072616860323335,46.25565642938873
"Bugnons","57,A3,NA (57 (Genève-Aéroport-Terminal),A3 (Fret),NA (Rive))",6.077493834655636,46.23593515705689
"Saint-Loup","55 (55 (Bossy))",6.154496784004867,46.28253115910637
"Gos","03,A6 (03 (Gardiol),A6 (Fret))",6.15430495925417,46.18810264076952
"Delay","57,73 (57 (Genève-Aéroport-Terminal),73 (Bois-de-Bay/Satigny-Gare))",6.079319944826722,46.21673349291924
"Pallanterie","G,G_pl (G (Rive),G_pl (Gare Cornavin))",6.216323792287157,46.24793777536905
"Claire-Vue","19,02 (19 (Onex-Cité),02 (Cressy))",6.122713362723672,46.19530276622101
"Onex-Cité","19,19,21,21 (19 (Vernier-Village),19 (Vernier-Village),21 (Onex-Cité),21 (Onex-Cité))",6.099917029133094,46.18834879684124
"Gaillard-Millet","17 (17 (Annemasse-Parc Montessuit))",6.216783937222989,46.19135771788874
"Varembé","F,20 (F (Ferney-Mairie/Gex-L'Aiglette),20 (Valavran))",6.140554218949045,46.22074128070112
"Grange-Collomb","44,45,C6 (44 (Carouge-Tours),45 (Carouge-Tours),C6 (Grange-Collomb))",6.138269180534083,46.17566660723314
"Valavran","50,52,ND (50 (Versoix-Centre sportif),52 (Genthod-le-Haut),ND (Gland-Gare))",6.139470056448061,46.25673253523191
"Epinettes","NC,11,NM (NC (Vernier-Village/La Plaine-Gare),11 (Genève-Eaux-Vives-Gare),NM (Avusy-Village))",6.136706527572893,46.19065719808631
"Petit-Lancy-Place","J,K,21 (J (Stade de Genève),K (Stade de Genève),21 (Carouge-Rondeau))",6.120512170044985,46.18974710716914
"Motta","11,08 (11 (Genève-Eaux-Vives-Gare),08 (Veyrier-Douane/Veyrier-Tournettes))",6.134049826122316,46.21898571437969
"Saint-Maurice","38 (38 (Hermance-Village/Chens-sur-Léman))",6.21693357122918,46.25303796151803
"Challex-Eglise","T (T (Challex-La Halle))",5.975956889429765,46.18343608363966
"Satigny-Champ Magnin","71 (71 (Satigny-Gare))",6.036041888486678,46.21680593369116
"Sionnet","39 (39 (Presinge-Village))",6.248851823927253,46.23465432608879
"Crans","ND (ND (Gland-Gare))",6.205107139433605,46.35840488549287
"La Plaine-Ecole","NC,75,74 (NC (Vernier-Village/La Plaine-Gare),75 (La Plaine-Gare),74 (La Plaine-Gare))",6.003131253718815,46.17791214127691
"Palettes","15 (15 (Nations))",6.12197736710079,46.17735270666513
"Boqueteaux","NO,41 (NO (Veryrier-Tournettes/Bardonnex),41 (Carouge-Tours))",6.175294269436499,46.16343421676441
"Jurets","33 (33 (Rive))",6.232114278699776,46.21839182252047
"Poterie","A2,18,03,NE,NA,14 (A2 (Fret),18 (CERN),03 (Gardiol),NE (Gex-Centre),NA (CERN/Sergy-Centre),14 (Meyrin-Gravière))",6.133385256567137,46.21192043168193
"La Chaumaz","74 (74 (Russin-Village))",6.002219642668347,46.2046346643953
"L'Avenir","86,32 (86 (Annemasse-Gare Rotonde),32 (Sous-Moulin))",6.239743966996936,46.22007310711517
"Aéroport P47","23 (23 (Aéroport-P47))",6.121158563170789,46.24170822753819
"Plein-Sud","37,NK (37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau))",6.219536217761522,46.20259079204618
"La Plaine-Douane","T (T (Challex-La Halle))",5.991559896290734,46.17753698135741
"Genève-Eaux-Vives-Gare","11,11 (11 (Jardin Botanique),11 (Jardin Botanique))",6.165618473780286,46.20046045740681
"Ferney-Avenue de Vessy","66 (66 (Ferney-Mairie/Thoiry-Centre commercial))",6.11239281652244,46.26305387029398
"Champ-Carré","44,62 (44 (Carouge-Tours),62 (ZIPLO))",6.139618401734059,46.16480476089403
"Rouelbeau","39 (39 (Presinge-Village))",6.219064162968366,46.24670714603634
"Trembley","22 (22 (Jardin Botanique))",6.125764840755544,46.21818706275143
"Avenue de l'Ain","23,22 (23 (Aéroport-P47),22 (Jardin Botanique))",6.110079681708961,46.20621254956986
"La Loure","C3,39,32 (C3 (Malagnou),39 (Pointe à la Bise),32 (Sous-Moulin))",6.260393304874888,46.23541685059322
"Rochette","43 (43 (Bellins))",6.102161694482869,46.18266909005104
"Ferme Sarasin","53 (53 (Vernier-Parfumerie))",6.12195457304669,46.23271992000906
"Bois-du-Lan","18 (18 (CERN))",6.078016310160214,46.22725059496606
"Castan","01,09 (01 (Hôpital Trois-Chêne),09 (Belle-Terre-Place de l'Araire))",6.196696506998576,46.20624186802359
"Hôpital de La Tour","71 (71 (Satigny-Gare))",6.067019123066194,46.22936347413562
"La Chapelle","C6 (C6 (Grange-Collomb))",6.135574584569235,46.17056820969079
"Butini","15,ND (15 (Nations),ND (Gland-Gare))",6.147968545157289,46.2170552243709
"Ferme Sarasin","53 (53 (Grand-Saconnex-Place/Valavran))",6.12238549075759,46.23283449777984
"Gavard","11 (11 (Genève-Eaux-Vives-Gare))",6.135506540542325,46.18488724161264
"Palais Eynard","03,NO,05 (03 (Crêts-de-Champel),NO (Veryrier-Tournettes/Bardonnex),05 (Thônex-Vallard))",6.147040526267935,46.19984602181085
"Genthod-le-Haut","52,52 (52 (Genthod-le-Haut),52 (Genthod-le-Haut))",6.14620517127893,46.26889814833679
"Poste","F,20,05 (F (Gare Cornavin),20 (Place de Neuve),05 (Thônex-Vallard))",6.14112784000333,46.21264495076957
"Chantepoulet","NS,06,E_pl,NA,25,G_pl,08,09 (NS (Gare Cornavin),06 (Genève-Plage),E_pl (Hermance-Village),NA (Rive),25 (Thônex-Vallard),G_pl (Veigy-Douane),08 (Veyrier-Douane/Veyrier-Tournettes),09 (Belle-Terre-Place de l'Araire))",6.143622656356614,46.20815878378775
"Bernex-P+R","NJ,A4,J,K,47,L,70 (NJ (Rive),A4 (Fret),J (Stade de Genève),K (Stade de Genève),47 (Confignon-Croisée),L (Confignon-Croisée),70 (Confignon-Croisée))",6.083967891792864,46.17837526566694
"Athenaz-Ecole","L,L (L (Athenaz-Ecole),L (Athenaz-Ecole))",6.003578934313726,46.15507253033341
"Chambésy-Fontaine","20,ND (20 (Valavran),ND (Gland-Gare))",6.140699427000272,46.24304623171998
"Plainpalais","17 (17 (Annemasse-Parc Montessuit))",6.142756854563235,46.19808299652613
"Cirque","NC,NC,01,35 (NC (Vernier-Village/La Plaine-Gare),NC (Vernier-Village/La Plaine-Gare),01 (Hôpital Trois-Chêne),35 (Beau-Séjour))",6.139979540285331,46.20077121993865
"Queue-d'Arve","11 (11 (Genève-Eaux-Vives-Gare))",6.129300952522613,46.19578791875902
"Saint-Genis-Théatre","66 (66 (Ferney-Mairie/Thoiry-Centre commercial))",6.02247327656425,46.24253295051481
