stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,routes
8592969,"Route de Lullier",46.22575301052333,6.248997311931338,,,"C3,86 (C3 (Malagnou),86 (Presinge-Village))"
8587075,"Lancy-Bachet-Gare",46.17371904138273,6.129363276940118,,,"62 (62 (Collonges-Marché))"
1401844,"Essertet",46.11462272994289,6.017454198904211,,,"N (N (Lycée De Staël))"
8587093,"Troinex-Mairie",46.16040418019529,6.148488811163101,,,"NO,45 (NO (Veryrier-Tournettes/Bardonnex),45 (Troinex-Ville))"
1401778,"Prévessin-Collège Le Joran",46.25557364300242,6.072910128248024,,,"64,66 (64 (Meyrin-Gravière),66 (Genève-Aéroport-Terminal))"
8592946,"Machéry",46.24385028934503,6.129717897194313,,,"59,20,ND (59 (Genève-Aéroport-Terminal),20 (Valavran),ND (Gland-Gare))"
8592906,"Stand",46.20397120616349,6.139935752724377,,,"01,15 (01 (Jardin-Botanique),15 (Nations))"
8587039,"Chambésy-Fontaine",46.24370415121505,6.141000425115744,,,"59 (59 (Plage du Vengeron))"
8592775,"Genève-Aéroport-Terminal",46.23117937110133,6.110505219295132,,,"59,23,66 (59 (Genève-Aéroport-Terminal),23 (Carouge-Tours),66 (Ferney-Mairie/Thoiry-Centre commercial))"
8592740,"Bessinge",46.22459789824799,6.191988356672042,,,"A,C1 (A (Rive),C1 (Place des Eaux-Vives))"
8595670,"Sauverny-Douane",46.31138840274094,6.12045378548072,,,"55 (55 (Bossy))"
8593162,"Libellules",46.20861156203587,6.107630774834568,,,"51 (51 (CO Renard))"
8592627,"Avully-Ecole",46.16716084867733,6.005234166521248,,,"NJ,77,K (NJ (Chancy-Douane),77 (La Plaine-Gare),K (Chancy-Douane/Pougny-Gare))"
8593113,"Hôpital Trois-Chêne",46.20903000374157,6.21464338716738,,,"NK,34,31 (NK (Jussy-Meurets/Monniaz-Hameau),34 (Veyrier-Tournettes),31 (Sous-Moulin))"
8592664,"Bernex-Guillon",46.172225826999,6.060775727524968,,,"NJ,48,L (NJ (Chancy-Douane),48 (Confignon-Croisée),L (Athenaz-Ecole))"
8592697,"Montagne",46.20468289087533,6.199405781656605,,,"01,34,09 (01 (Jardin-Botanique),34 (Veyrier-Tournettes),09 (Lignon-Tours))"
8592808,"Colladon",46.22298203710756,6.123745905828937,,,"03 (03 (Crêts-de-Champel))"
1401787,"Saint-Genis-CERN Alice",46.25087238316909,6.02577454867671,,,"68 (68 (CERN/Blandonnet))"
8587925,"Carre-d'Amont",46.23624187341042,6.217178266034655,,,"A,NP (A (Gy-Temple),NP (Anières-Mairie))"
8592879,"Petit-Palais",46.1976702213317,6.151736402591024,,,"36 (36 (Place de Neuve))"
8593073,"ZIPLO",46.16657954464593,6.102879717783416,,,"22,22,62,62 (22 (ZIPLO),22 (ZIPLO),62 (Collonges-Marché),62 (Collonges-Marché))"
8587054,"Corsinge-Village",46.24037507722713,6.244855516730412,,,"39 (39 (Pointe à la Bise))"
8588802,"Stade de Genève",46.1814754755993,6.128972380122757,,,"J,J,K,K (J (Avusy-Village),J (Avusy-Village),K (Chancy-Douane/Pougny-Gare),K (Chancy-Douane/Pougny-Gare))"
8592684,"Croix-en-Champagne",46.17213619809834,6.033907358783402,,,"76,J (76 (Viry-Eglise),J (Stade de Genève))"
8592688,"Les Bouveries",46.1514724254894,5.97566387807286,,,"NJ,78,K (NJ (Rive),78 (La Plaine-Gare),K (Stade de Genève))"
8592909,"Taconnerie",46.20071706754837,6.148038647932324,,,"36 (36 (Place de Neuve))"
8592887,"Pont-d'Arve",46.19507658037962,6.143254157773828,,,"01 (01 (Hôpital Trois-Chêne))"
8508130,"Bernex-Luchepelet",46.17821418695064,6.072920280038222,,,"14 (14 (Bernex-Vailly))"
8592837,"Hôpital",46.19387145317426,6.148216497614344,,,"35 (35 (Beau-Séjour))"
8592922,"Vieusseux",46.21506551238446,6.12496677376173,,,"A2,18,NA,14 (A2 (Fret),18 (CERN),NA (CERN/Sergy-Centre),14 (Meyrin-Gravière))"
8592777,"Alpes",46.20905612073045,6.147194490226451,,,"01,25 (01 (Hôpital Trois-Chêne),25 (Thônex-Vallard))"
8593010,"Forumeyrin",46.23090617433476,6.080766163651713,,,"57,NA,14 (57 (ZIMEYSA-Gare),NA (CERN/Sergy-Centre),14 (Meyrin-Gravière))"
8587058,"Nations",46.22263048885804,6.139111638572855,,,"F,20 (F (Gare Cornavin),20 (Place de Neuve))"
1401678,"Cessy-Centre",46.31411834033531,6.066754064816616,,,"F,NE (F (Ferney-Mairie/Gex-L'Aiglette),NE (Gex-Centre))"
8595013,"Landecy-La Mûre",46.14258498553609,6.133405348540792,,,"62 (62 (ZIPLO))"
8503243,"Roselière",46.25448404398748,6.141313025747349,,,"52 (52 (Genthod-le-Haut))"
1401682,"Cessy-Saint-Denis",46.31885492283524,6.070375430730088,,,"F,NE (F (Ferney-Mairie/Gex-L'Aiglette),NE (Gex-Centre))"
8593015,"Jardin-Alpin-Vivarium",46.22648600112844,6.082927401127408,,,"NA (NA (CERN/Sergy-Centre))"
8592657,"Bernex-Mairie",46.17535308640278,6.073306981207146,,,"NJ,47,L (NJ (Rive),47 (Confignon-Croisée),L (Confignon-Croisée))"
